Restaurant ID,Restaurant Name,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
2900044,Mamma Mia - Mayfair Lagoon,"Cafe, Italian, Mexican, Bakery",1400,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,256
2900469,99 North Restaurant,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,173
2900219,Adda,"North Indian, Chinese, Mexican, Beverages",600,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,424
2900473,Chill Ummm,"Chinese, North Indian, Cafe",450,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,338
2900020,Lal Qila,"Mughlai, Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,228
2900562,Richard's Kitchen & Coffee Bar,"Cafe, Chinese, Fast Food, Seafood",450,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,253
18413814,Aangan Horizon,"North Indian, Chinese, Continental",900,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,90
18235390,Brewberrys The Coffee Bar,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,197
2900640,Chai Break,"Italian, Cafe, Chinese, Continental",800,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,69
18271459,JUGAAD JN.,"North Indian, Rajasthani",300,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,199
18377283,Cha cTea,"Cafe, Tea",500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,56
18408600,Food Fever,"Chinese, North Indian",900,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,49
2900012,Mainland China,Chinese,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,345
18436042,Eram Rooftop,"Asian, Continental",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,89
122003,The Night Factory,"North Indian, Chinese, Continental, Pizza",850,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.7,Yellow,Good,665
121552,Brooklyn Central,"American, Cafe",1600,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,676
121214,Chili's,"Mexican, American, Italian",1400,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,970
121553,Kylin Experience,"Japanese, Chinese, Thai, Malaysian, Burmese, Asian",1600,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,300
121312,Mocha,"Continental, Italian, Thai, Finger Food",1400,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,428
121335,Pirates of Grill,"North Indian, Continental, Asian",1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,1022
120014,Barbeque Nation,"North Indian, Chinese",1300,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,1450
123125,TGI Friday's,"American, Tex-Mex",1800,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,228
120221,Pal Dhaba,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,982
122064,Midnight Chef,"North Indian, Chinese, Continental, Italian, Burger",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.4,Orange,Average,502
120203,Nik Baker's,"Bakery, Desserts, Cafe",650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,698
120219,OvenFresh,"Cafe, Bakery",650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,397
121425,Super Donuts,"Burger, Fast Food, Desserts, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,265
123010,Taco Bell,"Mexican, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,252
123294,Karim's,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,86
121120,Virgin Courtyard,Italian,2200,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,817
122940,Burgrill,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.5,Dark Green,Excellent,249
122830,Uncle Jack's,"Desserts, American",600,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,356
69024,That Madras Place,"European, Italian, Desserts",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,1810
72475,Haunted,"North Indian, Chinese, Arabian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,519
70431,Pantry d'or,"Continental, Cafe, Italian, Desserts",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.4,Green,Very Good,1504
71443,Palmshore,"North Indian, Mughlai, Chinese, South Indian",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,841
73088,Chili's,"Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.8,Dark Green,Excellent,1262
18423075,Writer's Cafe,"Cafe, European",450,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good,191
70890,Fusilli Reasons,Italian,350,Indian Rupees(Rs.),No,No,No,No,1,4.6,Dark Green,Excellent,1510
71492,Ciclo Cafe,"Cafe, Continental",1100,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1004
70092,Kaidi Kitchen,"Italian, Mexican, Chinese, Thai, North Indian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,1820
70393,Bombay Brasserie,North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.6,Dark Green,Excellent,1753
70894,Maplai,"South Indian, Chettinad",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,1714
73279,Paradise,"Biryani, North Indian",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,1317
69951,L'amandier,"European, Cafe, Italian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,1607
72497,Palmshore,"North Indian, Mughlai, Chinese, South Indian",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.4,Green,Very Good,645
65413,Palmshore,"North Indian, Mughlai, Chinese, South Indian",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.3,Green,Very Good,742
70497,Basil With A Twist,"Continental, Cafe, Spanish, Italian, European, Greek, Mediterranean",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.5,Dark Green,Excellent,1210
65055,Barbeque Nation,"North Indian, Continental",2000,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,3848
18384227,AB's - Absolute Barbecues,"North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,859
72604,Coal Barbecues,"North Indian, Mediterranean, Asian, Arabian",1400,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,1267
66457,Pind,"North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,4,Green,Very Good,2272
18260777,Kuchi n Kream,"Cafe, Continental, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,202
3000107,Haribhavanam Hotel,"South Indian, Chettinad, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,318
3000132,Kites Cafe,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,124
3000122,Zucca Pizzeria,Pizza,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,274
3001032,Burger Ka Baap,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,147
3000021,The Cascade Restaurant,Chinese,1200,Indian Rupees(Rs.),No,Yes,No,No,3,4.1,Green,Very Good,243
18434000,24 Plus Cafe & Restaurant,"Continental, Fast Food, Desserts, Indian",450,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,24
3000195,Valarmathi Kongunaatu Samayal,"South Indian, Biryani",350,Indian Rupees(Rs.),No,No,No,No,2,4.5,Dark Green,Excellent,380
3000126,Bird On Tree,"Continental, Chinese, Thai, Malaysian, North Indian",1200,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,221
18280306,Tim's Bistro,"North Indian, Continental",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,85
3001489,Batlivala & Khanabhoy,"Parsi, North Indian",1200,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,40
3000770,Cafe Totaram,"Cafe, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,132
3000062,Cream Centre,"North Indian, Chinese, Italian, Mexican",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,203
3000016,On The Go,"Italian, North Indian, Desserts",1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,215
3000014,Sree Annapoorna,"South Indian, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,225
3000001,That's Y Food,"North Indian, Biryani",1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,299
3001321,CakeBee,"Bakery, Desserts",350,Indian Rupees(Rs.),No,Yes,No,No,2,4.9,Dark Green,Excellent,200
3000996,Yari,"North Indian, Chinese, Street Food",700,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,221
3001065,Cream Stone,"Desserts, Ice Cream",300,Indian Rupees(Rs.),No,No,No,No,1,4.3,Green,Very Good,161
3000048,Barbeque Nation,"North Indian, European, Mediterranean",1400,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,505
3500012,The Punjabi Essence Restaurant,"North Indian, Chinese",800,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,102
3500007,Tirupati Restaurant,"South Indian, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,115
3500017,Anandam,"Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",650,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,141
3500018,Town Table Restaurant,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,173
3500011,Kalsang Friends Corner,"Chinese, Thai, Tibetan",750,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,406
18416632,The Great Indian Pub,North Indian,1500,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent,50
18279289,BMG - All Day Dining,"Chinese, North Indian, Fast Food",0,Indian Rupees(Rs.),No,No,No,No,1,4.3,Green,Very Good,63
18408585,Punjab Grill,"Mughlai, North Indian",1250,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,98
3500059,TBistro,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,230
3500081,Y Cafe & Restaurant,Cafe,500,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,94
17971273,Eddie's Patisserie,Bakery,350,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,64
3500365,First Gear Cafe,"Cafe, Chinese",700,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,131
3500013,Dunkin Donuts,"Burger, Desserts",600,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,101
3500024,Doon Darbar,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,121
3500488,Razzmatazz,Cafe,400,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,39
3500505,Barbeque Nation,"North Indian, Mediterranean, Asian, Chinese",1600,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,66
3500010,Black Pepper Restaurant,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,175
3500414,Cafe Marigold,"Cafe, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,104
18440677,Jalapenos,"Cafe, Mexican",500,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,68
3500484,Kalsang AMA Cafe,Cafe,600,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,89
301728,Desire Foods,"Chinese, Fast Food, Bakery",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
5992,Knight Rock,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,16
301730,Punjab Restaurant,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8
301729,Raju Dhaba,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8
301731,Rakheja Bakery,Bakery,100,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,7
311053,Snax Points,"Chinese, North Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
9299,Aggarwal Sweet Corner,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
9178,Kashyap Vaishno Dhaba,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18477319,Total Food Court,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18433852,The Chaiwalas,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
304046,Cafe And More,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
309936,Green Chick Chop,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
309927,Kolkata Hot Kathi Rolls,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,11
18377449,Aapki Rasoi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18465871,Fusion Food Corner,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18472646,Punjabi Rasoi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18037826,Kebab Xpress,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,49
301163,McDonald's,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,58
4931,Suruchi,"North Indian, South Indian, Gujarati, Rajasthani",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,233
1804,Berco's,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,508
312102,Dunkin' Donuts,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,98
18217857,The Chocolate Room,"Cafe, Desserts",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,59
18471268,Baskin Robbin,Desserts,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18381244,Popcorn Fusion,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18408041,Subway,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
311051,KFC,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.1,Red,Poor,57
18133510,Barbeque Nation,North Indian,1600,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,299
308380,Yo! China,Chinese,1300,Indian Rupees(Rs.),No,Yes,No,No,3,4.1,Green,Very Good,239
6077,Giani's,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
308082,Momo-Cha,Fast Food,200,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,16
309558,Shree Rathnam,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,48
8128,Mirage Restro Bar,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.4,Red,Poor,25
304062,Jai Jagannath Hotel,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
9785,Gelato Vinto,"Desserts, Ice Cream",250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,12
312514,Maggi Point,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
308961,Angaar,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,0
308963,TcozY,Cafe,1500,Indian Rupees(Rs.),No,No,No,No,3,0,White,Not rated,0
308962,The Retriever,"North Indian, Mughlai, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,0
8169,Bangali Sweets & Restaurant,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
309368,Silver,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,3
18472429,Chill 'N Grill,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18472418,Punjabi Restaurant,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18472426,Standard Chicken Point,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18450934,The Grillz & Gravy,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
6025,Cakes 'n Bakes - Park Plaza,Bakery,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,15
6013,Cafe Bite,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,19
8153,Cafe Light,"Cafe, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8
18471296,Little Cafe,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18279477,Momo-Cha,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,20
18359331,Oregano India,"Fast Food, Chinese, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,11
301151,Sagar Bakery,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
18204479,Smugglers,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,7
2198,Welcome,"North Indian, Chinese",700,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,13
18434243,Giani's,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18273628,Invitation,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18471262,New Dilight,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18258480,Chimney,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,25
9698,Chopstick,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,22
8326,Hot & Tasty Chinese Food,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,26
18270379,Sanjha Chulha,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,16
304006,Frontier,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7
308957,Oxy Lounge,"North Indian, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average,28
18427216,City Dhaba,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18433315,Garam Masala,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
8266,Mittal Fast Food,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18383469,Al Bake,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,31
1367,Anupam Sweet,"North Indian, South Indian, Chinese, Fast Food, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,70
9650,Cafe Coffee Day,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,67
308335,Chicago Pizza,Pizza,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,35
18391065,Crispy Crust,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,22
301193,Frontier,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,17
18107832,Gulab,"North Indian, South Indian, Fast Food, Street Food, Mithai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,39
18089254,Hunger Cure Express,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,35
312981,Maitre Patissier,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,35
18082235,Momo-Cha,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,32
18138421,Nirula's,"Fast Food, Desserts, Ice Cream, Beverages",950,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,14
18421965,The Grub House,"Cafe, North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,17
303267,Twenty Four Seven,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,35
7471,Cafe Parmesan,Italian,1000,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,799
18219542,Briosca,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,62
18355112,Burger Point,"Burger, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,24
18270895,Cafe Grub Up,"Cafe, American, Mexican, Italian, Thai",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.8,Yellow,Good,134
18313839,Cakes At Bhawanas,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,26
5005,Chaudhary Bhojnalaya,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,93
1820,Chickenette,"Raw Meats, North Indian, Chinese, Fast Food",650,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,280
3863,Giani,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,70
9814,Green Chick Chop,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,31
18474912,Hash Stix,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,25
18161568,Juice On Go,"Juices, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18
18416829,Keventers,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,27
18400756,MD's Kebabs & Curries,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,27
301177,Perfect Bake,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,39
6161,Perfect Bake,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,126
2565,Sethi's Delicacy,"Fast Food, Bakery",150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,75
3866,Subway,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,143
18250288,Caf� Bogchi,"Cafe, Italian, Mexican, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,153
1430,Ashoka Restaurant,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,43
18393702,Baskin Robbins,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,4
6152,China Hot Pot,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,25
306962,Handi Chhadeyan Di,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,26
18445360,Hungrill,"North Indian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4
6150,Kant Khana Khazana,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,22
18421024,Open Yard,"North Indian, Chinese, Continental",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,14
18471260,Recipe Badshah,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18367316,The Chai Cafe,"Cafe, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18466931,Apna Restaurant,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18466420,Chaudhary Chaap & Chinese,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18464607,Chings Chinese,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18464631,Food On Wheels,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
301170,Gulshan Hotel,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18466939,Maa Kali Foods,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18380180,The Street Kitchen,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18466407,United Kitchen,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
304001,Eat N Treat,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,20
